id,description
BABYLUX_MULTI_CB,"Fil layette effet chiné/jacquard, env. 90% acrylique / 10% polyamide - 50g/165m - Aiguilles n°2,5-3"
KNITTY_10_DMC,"Pelote de laine Knitty 10 DMC, 100% acrylique, 100g"
KNITTY_4_DMC,"Pelote de laine Knitty 4 DMC, 100% acrylique, 50g"
LOUVE_CB,Fil effet fourrure épais 100% polyester - 50g/33m - Aiguilles n°9
LUMINA_DMC,Pelote de laine Lumina DMC : fil avec effet brillant/pailleté pour touche scintillante en tricot/crochet
MAGNUM_COLOR_DMC,"Pelote de laine Magnum Colorful DMC, 400g : très grand format XXL, mélange coloré de fils acryliques, aiguilles/crochet 5mm - Pour couvertures et ponchos en une pelote"
MAGNUM_TWEED_DMC,"Pelote de laine Magnum Tweed DMC : mélange acrylique/laine/viscose tacheté effet tweed, grand format 400g"
NATURA_LINEN_DMC,"Pelote de laine Natura Linen DMC : 58% lin / 26% viscose / 18% coton, fil léger et frais pour l'été"
PIROUETTE_DMC,"Pelote de laine Pirouette DMC : 100% acrylique multicolore dégradé, pelote 200g/500m, aiguilles/crochet 5mm"
TEDDY_DMC,"Pelote de laine Teddy DMC : fil bouclette texturé, pelote 50g/90m, aiguilles/crochet 5,5mm - Idéal amigurumis et vêtements enfant"
ECO_TWIST,"Fil macramé 100% coton recyclé (chutes textiles), structure torsadée (16 brins), largeur 3mm - Crochet/aiguilles 6-8mm - Idéal macramé, crochet, tissage"
MERINO4_DMC,Pelote Merino Essentiel 4 DMC : 50% laine mérinos / 50% acrylique
MILOS_K,"Fil 40% coton recyclé / 40% polyester recyclé / 20% polyester parsemé de mini paillettes, pelote de 50g / 85m. Se tricote avec des aiguilles 4–4,5 mm ou crochet 4,5–5 mm. Lavage machine 30°C."
NATURA_DENIM_DMC,"Pelote Natura Denim DMC : 100% coton, effet délavé façon denim, gamme Natura"
NOMADE_CB_,"Gros fil d'été 50% coton / 50% acrylique - 50g/50m - Aiguilles n°5-5,5"
LOU,"Pelote Lou Plassard : 100% polyester, 50g/105m"
POLYNESIA_K,"Fil 56% coton / 22% lin / 22% viscose combinant un brin soyeux et un brin mat, pelote de 50g / 165m. Se tricote avec des aiguilles 3,5–4,5 mm. Échantillon 10x10 cm : 24 mailles x 28 rangs. Lavage machine 30°C."
PRESTO,"Grosse laine XXL tricot express, 88% acrylique / 12% laine - 150g/44m - Aiguilles n°15"
REGIA_S,"Pelote Regia Schachenmayr, 100g : 75% laine / 25% polyamide - Fil à chaussettes résistant au lavage en machine, marque allemande de référence"
RIB_NEON,Fil ruban épais 100% fibres recyclées (70% coton / 30% polyester) - 250g/85m - Crochet/aiguilles 8-12mm - Coloris fluo
SERAPHINE,"Pelote Séraphine Plassard : 50% laine vierge / 39% acrylique / 11% viscose, fil retordu à aspect tweedé, aiguilles n°4"
SUMMER_K,"Fil 78% viscose / 22% polyamide de type cordelette légèrement élastique avec traitement antibactérien, pelote de 50g / 105m. Se tricote avec des aiguilles 3,5–4 mm. Échantillon 10x10 cm : 23 mailles x 33 rangs. Lavage machine 30°C."
WOW_REWASHI_K,"Fil ruban 70% polyester / 30% viscose avec torsion unique apportant corps et consistance, pelote de 100g / 90m. Se tricote avec des aiguilles 6–6,5 mm ou crochet 6,5–7 mm. Échantillon 10x10 cm : 12 mailles x 17 rangs. Lavage machine 30°C."
WOW_SPLASH_K,"Fil chaînette 46% laine mérinos / 46% acrylique / 8% polyamide à effet tweed jaspé, pelote de 150g / 165m. Se tricote avec des aiguilles 6–7 mm ou crochet 6,5–7 mm. Échantillon 10x10 cm : 15 mailles x 20 rangs. Lavage machine 30°C programme laine."
ZPAGETTI_H,"Fabriqué à partir de lisières de textile haut de gamme issues de l'industrie de la mode, ce fil jersey est à la fois robuste, élastique et 100% durable. Idéal pour créer des objets de décoration volumineux en un clin d'œil.

🧶​ 700 g - 120 m 
Aiguilles / Crochet n° 8 à 12 mm
90% coton recyclé - 10% autres fibres recyclées (chutes textiles)
plus de 50 coloris disponibles 
lavage à la main "
62515,"Ruban adhésif de couture Bohin, pour fixer temporairement tissu ou patron avant piqûre"
98471,"Agrafe pour maillot de bain Bohin, 16mm, coloris argent"
88004,"Agrafe à ressort Bohin, coloris or, pour fermeture de vêtement"
88110,"Agrafes de couture Bohin, pour fermeture de vêtements"
88104,"Agrafes de couture Bohin, pour fermeture de vêtements"
88108,"Agrafes de couture Bohin, coloris noir"
88983,"Agrafes pour jupes Bohin, fermeture robuste de ceinture"
88988,"Agrafes pour jupes Bohin, fermeture robuste de ceinture"
78650,"Agrafes pour pantalons Bohin, coloris nickel"
78652,"Agrafes pour pantalons Bohin, coloris nickel"
89383,"Agrafes pour pantalons Bohin, coloris nickel lot de 3"
89388,"Agrafes pour pantalons Bohin, coloris noir lot de 3"
88006,"Agrafe à ressort Bohin, taille N°1, coloris or, pour fermeture de vêtement"
88008,"Agrafe à ressort Bohin, taille N°2, coloris or, pour fermeture de vêtement"
88010,"Agrafe à ressort Bohin, taille N°3, coloris or, pour fermeture de vêtement"
88106,"Agrafe à ressort Bohin, taille N°1, coloris or, pour fermeture de vêtement"
92134,"Ampoule de rechange à baïonnette pour machine à coudre, marque Bohin"
92135,"Ampoule de rechange à vis pour machine à coudre, marque Bohin"
K2002,"Anneau de dentition en bois Bohin, pour la confection de jouets bébé"
K0002,"Anneau de dentition en silicone Bohin, pour la confection de jouets bébé"
98494,"Anse de sac Bohin 40cm, coloris dore"
98491,"Anse de sac Bohin 40cm, coloris fuchsia"
98529,"Anse de sac Bohin 60cm, coloris turquoise"
98497,"Anse de sac Bohin 60cm, coloris noir"
91500,"Roulette à tracer/marquer dorée Bohin, pour reporter les repères d'un patron sur le tissu"
98532,"Attache pour maillot de bain Bohin, style ""canon de fusil"", 16mm"
K3005,"Attache-tétine en silicone Bohin, pour la confection d'attaches sucette"
98761,"Bijou à coudre Bohin motif abeille, coloris gris, pour customiser un vêtement"
98766,"Bijou à coudre Bohin motif abeille, coloris or, pour customiser un vêtement"
9154625,"Boîte à canettes Milward, 50 places, 12x11x4,7cm"
612545,"Boîte à couture en bois, 36 x 22 x 19cm, pour ranger fils, aiguilles et petit matériel de couture"
6549,"Boîte à couture Bohin, vide"
98424,"Boîte à couture Bohin 11cm, vide"
6540,"Boîte à couture Bohin 14cm, vide"
9460121,"Boucle de ceinture/bikini Milward, 63,5x35mm, coloris nickel"
PRY416242,"Boucle de ceinture avec rabat, 30mm, finition fer noir"
89952,"Boucle à coulisse Bohin 20mm, coloris argent, pour régler la longueur d'une bretelle ou sangle"
PRY416295,"Boucle de ceinture 30mm, métal argenté mat"
PRY416296,"Boucle de ceinture 40mm, métal argenté mat"
SG004,"Boucle de ceinture argentée, 30mm, pour ceinture ou sangle en cuir/simili"
89951,"Boucle à coulisse Bohin 20mm, coloris bronze, pour régler la longueur d'une bretelle ou sangle"
89950,"Boucle à coulisse Bohin 25mm, coloris argent, pour régler la longueur d'une bretelle ou sangle"
89954,"Boucle à coulisse Bohin 40mm, coloris argent, pour régler la longueur d'une bretelle ou sangle"
89953,"Boucle à coulisse Bohin 25mm, coloris bronze, pour régler la longueur d'une bretelle ou sangle"
89955,"Boucle à coulisse Bohin 40mm, coloris bronze, pour régler la longueur d'une bretelle ou sangle"
MA150,"Bouton magnétique recouvert de cuir, fermeture pour sacs et pochettes"
90106,Boutons pression à coudre Bohin
90408,Boutons pression à coudre Bohin
90405,Boutons pression à coudre Bohin
90501,Boutons pression à coudre Bohin - blanc
90503,Boutons pression à coudre Bohin - 10mm
90502,Boutons pression à coudre Bohin - 7mm
98986,"Bracelet porte-épingles magnétique Bohin, se porte au poignet pour garder les épingles à portée de main"
PRY610294,"Bracelet porte-épingles en plastique, se porte au poignet pour garder les épingles à portée de main"
97195,"Brosse adhésive à rouleau Bohin, pour dépoussiérer et retirer les peluches du textile"
91343,"Canette acier bombée Bohin, pour machine à coudre"
91342,"Canette acier plate Bohin, pour machine à coudre"
91340,"Canette plastique plate Bohin, pour machine à coudre"
91341,"Canette plastique bombée Bohin, pour machine à coudre"
PRY610362,"Lot de 4 canettes Ø20,5mm compatibles machines à coudre Brother, Janome et Singer"
PRY612399,"Casier de rangement avec 9 boîtes plastique transparentes à couvercles amovibles, pour petits accessoires de couture"
98924,"Mètre ruban enrouleur rétractable Bohin, 150cm, collection décorative"
98998,"Mètre ruban enrouleur rétractable Bohin, 150cm, collection décorative"
PRY968020,"Colle anti-effilochage transparente, 22,5ml - Renforce boutonnières, coutures et bords de tissu contre l'effilochage, résistante au lavage"
65502,"Colle textile Bohin, pour coller/fixer le tissu"
65503,"Colle spray temporaire Bohin, 500ml : fixation provisoire de patrons/tissus avant couture, ne colle pas de façon définitive"
65504,"Crayon colle textile Bohin, pour fixer temporairement tissus, patrons ou appliqués avant couture"
65506,Recharge pour crayon colle textile Bohin
90794,"Crayon craie tailleur bicolore (rouge/bleu) Bohin, pour marquer le tissu"
75715,"Lot de 4 crayons craie Bohin, blanc, pour marquer les tissus foncés"
75716,"Lot de 4 crayons craie Bohin, noir, pour marquer les tissus clairs"
91493,"Porte-mine à craie Bohin, pour un marquage fin et précis du tissu"
9287639,Crochet Smyrne Milward pour tapis au point noué
9261431,"Découseur Milward, blanc, grand modèle"
PRY_651751,"Dé à coudre ergonomique Prym, pour protéger le doigt lors de la couture à la main"
81999,"Enfile-aiguille Bohin, facilite l'enfilage du fil dans le chas de l'aiguille"
9136557,Enfile-aiguille pour machine à coudre Milward
98523,"Fermoir de sac Bohin 20cm, coloris bronze"
98521,"Fermoir de porte-monnaie Bohin 8cm, coloris bronze"
98519,"Fermoir de sac Bohin 8cm, coloris argent"
98525,"Fermoir de sac Bohin 16cm, coloris bronze"
91785,"Feutre effaçable à l'eau Bohin, pointe fine, marquage temporaire qui disparaît au lavage/à l'humidité"
99025,"Pattemouille (filet de repassage) Bohin, 49x34cm : protège le tissu de la chaleur directe du fer"
61594,"Fond de sac en paille, modèle Liv, pour renforcer la base d'un sac tricoté ou crocheté"
MA123,"Fond de sac en simili cuir, pour renforcer la base d'un sac tricoté ou crocheté"
RE070,"Lot de 3 formes cœur en bois, pour suspensions et décorations macramé"
RE072,"Lot de 3 formes étoile en bois, pour suspensions et décorations macramé"
RE071,"Lot de 3 formes lune en bois, pour suspensions et décorations macramé"
RE075,"Forme nuage en bois, 20cm, pour suspension murale macramé"
62542,"Guide de couture patchwork Bohin, quadrillage 6x6mm, 20cm, pour des marges de couture précises"
9138571,"Guide de couture pour machine à coudre Milward, spécial coutures volumineuses"
62541,"Jauge de couture Bohin, pour mesurer ourlets et espacer régulièrement plis/boutons"
65511,"Jauge extensible Bohin, pour espacer régulièrement les boutonnières"
PRY673134,"Jeu de pose pour boutons pression à griffe Ø8 et 10mm, compatible pince Vario"
72092,Jeu d'outils Bohin pour la pose de boutons pression sur tissus moyens
72093,Jeu d'outils Bohin pour la pose de boutons pression sur tissus lourds
71996,Jeu d'outils Bohin pour la pose d'œillets
72094,Jeu d'outils Bohin pour la pose de boutons pression sur boutons pression
9693425,Kit de couture Milward avec aiguilles pré-enfilées
91350,Kit d'entretien/nettoyage Bohin pour machine à coudre
91351,Kit d'entretien/nettoyage Bohin pour machine à coudre
9442974,Kit pince interchangeable 5-en-1 Milward avec 100 jeux de boutons pression
PRY611367,"Lame de rechange à cranter Ø45mm pour couteau rotatif Prym Ergonomics, acier inoxydable, protège-lame inclus"
AM001,"Lot de 3 perles en bois, pour finitions de créations macramé"
9297752,"Marqueur permanent textile Milward, pointe large, noir"
9297769,"Marqueur permanent textile Milward, pointe fine, noir"
9484497,"Martingale élastique Milward, noir - Pour ajuster un tour de taille"
PRY673117,Matrice pour retirer les boutons pression plastique - Accessoire du système de pose sans couture Prym
673115,"Matrice de rechange Ø12,4mm pour pince à pression Prym"
673116,Matrice de rechange Ø9mm pour pince à pression Prym
22399,"Mètre ruban de couture Bohin, 150cm"
90430,"Mousqueton Bohin 35mm, coloris argent x2, pour anses de sac et accessoires"
90438,"Mousqueton Bohin 45mm grand modèle, coloris argent, pour anses de sac et accessoires"
90432,"Mousqueton Bohin 35mm, coloris bronze x2, pour anses de sac et accessoires"
90440,"Mousqueton Bohin 45mm grand modèle, coloris bronze, pour anses de sac et accessoires"
90436,"Mousqueton Bohin 35mm, coloris dore x2, pour anses de sac et accessoires"
MUSKSILVER,"Mousqueton coloris nickel, 3,5 x 2cm, pour anses de sac et accessoires"
90445,"Mousqueton Bohin, coloris argent x2, pour anses de sac et accessoires"
90447,"Mousqueton Bohin, coloris bronze, pour anses de sac et accessoires"
90442,"Mousqueton Bohin 45mm, coloris dore, pour anses de sac et accessoires"
90448,"Mousqueton Bohin, coloris dore x2, pour anses de sac et accessoires"
71991,"Œillet(s) Bohin 11mm avec rondelle, coloris dore, lot de 100 et jeu de pose"
71990,"Œillet(s) Bohin 11mm avec rondelle, coloris nickel, lot de 100 et jeu de pose"
71993,"Œillet(s) Bohin 14mm avec rondelle, coloris dore, lot de 100 et jeu de pose"
71992,"Œillet(s) Bohin 14mm avec rondelle, coloris nickel, lot de 100 et jeu de pose"
71944,"Œillet(s) Bohin 8mm avec rondelle, coloris dore, lot de 20 et jeu de pose"
71945,"Œillet(s) Bohin 8mm avec rondelle, coloris nickel, lot de 20 et jeu de pose"
71943,"Œillet(s) Bohin, coloris assorti"
71932,"Œillet(s) Bohin, coloris assorti"
71930,"Œillet(s) Bohin, coloris assorti"
71950,"Œillet(s) Bohin 11mm, coloris nickel"
71922,"Œillet(s) Bohin 6mm, coloris bronze et jeu de pose"
71910,"Œillet(s) Bohin 4mm, coloris argent"
71920,"Œillet(s) Bohin 6mm, coloris argent et jeu de pose"
71915,"Œillet(s) Bohin 4mm, coloris blanc"
71912,"Œillet(s) Bohin 4mm, coloris bronze et jeu de pose"
71913,"Œillet(s) Bohin 4mm, coloris dore"
71923,"Œillet(s) Bohin 6mm, coloris dore"
75389,"Œuf à repriser en bois Bohin, pour repriser chaussettes et textiles plus facilement"
PRY673125,"Outil à percer pour pince Vario - Perce des trous de 3, 4 ou 8mm de diamètre selon l'embout choisi"
9408162,Outil de pose pour boutons pression type B (anorak) Milward
9406117,Outil de pose pour boutons pression types C et D Milward
9439865,Outil de pose pour œillets 14mm Milward
9258417,Jauge de mesure couture/tricot 3 fonctions Milward
PRY673127,"Jeu d'outils pour œillets Ø11 et 14mm, compatible pince Vario et Vario Creative Tool - Avec rondelles et instructions"
PRY673128,"Jeu d'outils pour rivets Ø7.5 et 9mm, compatible pince Vario et Vario Creative Tool"
PRY673137,"Outils préperçage pour Vario Creative Tool, diamètres 2,5 à 4mm - Pour percer avant pose d'œillets, rivets ou boutons pression"
542486,"Œillets dorés 4mm, x500 - Pose avec pince Vario ou Vario Creative Tool"
542487,"Œillets bruni 4mm, x500 - Pose avec pince Vario ou Vario Creative Tool"
98516,"Patins de sac (pieds protecteurs) Bohin avec rondelles, 15mm, doré, lot de 4"
B6044,"Patron de couture Burda ""Doudou Baleine"" : patron pour réaliser un doudou en forme de baleine"
B6719,"Patron de couture Burda ""Pantalon Homme"""
9890088,Peigne anti-peluches plastique Milward
9893118,"Perforatrice à cuir Milward, réglable de 2,5 à 5mm"
K6000,"Lot de 9 perles rondes en silicone Bohin, 15mm, coloris assorti, pour attaches-tétines et jouets bébé"
K6020,"Lot de 9 perles rondes en silicone Bohin, 15mm, coloris assorti, pour attaches-tétines et jouets bébé"
91355,"Pied-de-biche spécial fermeture invisible Bohin, pour machine à coudre"
91354,"Pied-de-biche universel Bohin, pour machine à coudre"
98975,"Pied-de-biche Téflon Bohin : glisse sans accrocher sur cuir, simili et tissus enduits, pour machine à coudre"
98974,"Pied-de-biche Téflon Bohin : glisse sans accrocher sur cuir, simili et tissus enduits, pour machine à coudre"
98976,Pied presseur Bohin pour machine à coudre
PRY390900,"Pince Vario à percer et river : pose sans fil ni aiguille des boutons pression, œillets et rivets sur textile ou cuir - Perçage réglable 3 ou 4mm"
72099,"Pince pour boutons à griffe Bohin, 12 et 14mm"
9141595,"Pince de précision Milward, pour petits travaux de couture et bijouterie"
PRY390903,"Pince Vario Creative Tool : outil pour poser œillets et rivets sans couture, poignée ergonomique - Compatible avec toute la gamme d'outils sans couture Prym"
75391,"Lot de 10 pinces magiques Bohin, grand modèle : alternative aux épingles, maintient le tissu sans le trouer"
62548,"Lot de 3 pistolets perroquet (règles courbes) Bohin, pour tracer les courbes de patronage (emmanchures, hanches, col)"
PRY611143,Pochoirs alphabet pour marquage/traçage sur tissu
WD036,"Poignée de sac ovale en bois, marron, 30cm"
RE031,"Poignée de sac rectangulaire plastique imitation bois, 22cm"
RE024,"Poignée de sac rectangulaire plastique imitation bois, 22cm"
RE015,"Poignée de sac rectangulaire plastique, noir, 22cm"
RE018,"Poignée de sac rectangulaire plastique, transparent, 22cm"
615101,"Poignée de sac en bambou, modèle Kim"
RE042,"Poignée de sac ronde en plastique recyclé, brun, 17cm"
RE043,"Poignée de sac ronde en plastique recyclé, noir, 17cm"
P_159,Pompon fourrure fauve 10cm Plassard
99016,Porte-aiguille magnétique Bohin pour machine à coudre : permet de poser l'aiguille à portée de main sans la piquer dans l'ouvrage
2511423,"Porte-bobines en bois Milward, 23 emplacements, 14,5x15,5x18cm"
2511419,"Porte-bobines en bois Milward, 60 emplacements, 13x29,8x29cm"
9137564,"Porte-canettes pour bobine Milward, 12 emplacements"
90573,"Bande de boutons pression prêts à coudre Bohin, pour une pose rapide en série"
90578,"Bande de boutons pression prêts à coudre Bohin, pour une pose rapide en série"
PRY390902,"Pince Vario Prym Love (coloris fuchsia) + outils de pose inclus - Pour poser boutons pression, œillets et rivets sans couture"
9490503,"Rasoir anti-peluches à pile Milward, pour redonner un aspect neuf aux textiles"
91498,Recharge de mine craie pour porte-mine de couture Bohin
673126,Embout de rechange pour pince Vario Prym
98599,"Règle carrée en bois Bohin, 1m, pour tracer angles droits et grandes longueurs"
62549,"Règle courbe multifonction Bohin, 42x19cm, pour tracer emmanchures, cols et courbes de patronage"
PRY611307,"Règle de patchwork rectangulaire 15x30cm, graduée pour la découpe précise en patchwork et couture"
PRY611319,"Règle de patchwork carrée 31,5x31,5cm, graduée pour la découpe précise en patchwork et couture"
PRY611937,"Lot de 2 règles de repassage résistantes à la chaleur (15x5cm et 30x10cm), pour repasser ourlets et plis avec précision"
62539,"Réglet métallique Bohin, 20cm, pour mesures précises en couture"
98372,"Renfort de coude à coudre Bohin, grand modèle"
98384,"Renfort de coude à coudre Bohin, petit modèle"
PRY611911,"Repose-fer en silicone, 14x25cm, coloris violet - Protège le plan de travail de la chaleur du fer"
PRY611908,"Repose mini-fer en silicone, coloris fuchsia"
PRY611907,"Repose mini-fer en silicone, coloris violet"
PRY403170,"Rivets argentés Ø7,5mm, capuchon 3-4mm de haut, x25 - Pose avec pince Vario ou Vario Creative Tool"
PRY403150,"Rivets argentés Ø7,5mm avec jeu de pose, x20 - Pour décorer/renforcer jean et cuir"
2511429,"Rouleau de papier calque Milward, 10m x 1m, pour reporter des patrons"
79799,Boutons pression à coudre Bohin - noir
9292660,"Stylo effaçable à l'eau Milward, bleu, marquage temporaire du tissu"
MG9N40231,"Lot de 2 supports à cône Milward, pour dérouler fils et laines"
98958,"Doigtiers tire-aiguille en silicone Bohin, tailles XL et L : protègent les doigts et facilitent le passage de l'aiguille dans le tissu"
90761,"Tirette de rechange pour fermeture à glissière Bohin, coloris nickel"
90762,"Tirette de rechange pour fermeture à glissière Bohin, coloris bronze"
90763,"Tirette de rechange pour fermeture à glissière Bohin, coloris noir"
98889,"Trousse de couture Bohin garnie, collection Dolce Vita : nécessaire de couture complet"
98919,"Écusson thermocollant BOHIN, collection ""Les Audacieuses"" (Autriche) : patch représentant une femme ayant marqué l'histoire par son audace - Se fixe au fer à repasser"
98920,"Écusson thermocollant BOHIN, collection ""Les Audacieuses"" (Egypte) : patch représentant une femme ayant marqué l'histoire par son audace - Se fixe au fer à repasser"
98921,"Écusson thermocollant BOHIN, collection ""Les Audacieuses"" (France) : patch représentant une femme ayant marqué l'histoire par son audace - Se fixe au fer à repasser"
98835,"Écusson thermocollant BOHIN motif glace/chat, à fixer au fer à repasser sur vêtements et accessoires"
98833,"Écusson thermocollant BOHIN motif glace/ourson, à fixer au fer à repasser sur vêtements et accessoires"
98832,"Écusson thermocollant BOHIN motif glace/tigre, à fixer au fer à repasser sur vêtements et accessoires"
98867,"Motif thermocollant BOHIN hippocampe (beige), à fixer au fer à repasser pour customiser un vêtement"
98903,"Motif thermocollant BOHIN homard (fuchsia), à fixer au fer à repasser pour customiser un vêtement"
98866,"Motif thermocollant BOHIN poisson (bleu), à fixer au fer à repasser pour customiser un vêtement"
98388,"Pièce thermocollante Bohin jersey/maille, 12x45cm, coloris marine : pour réparer ou renforcer un vêtement en maille"
98390,"Pièce thermocollante Bohin jersey/maille, 12x45cm, coloris marron : pour réparer ou renforcer un vêtement en maille"
98376,"Renfort de coude thermocollant BOHIN, grand modèle, rouge : se pose au fer à repasser pour renforcer coudes de pull/veste"
98385,"Renfort de coude thermocollant BOHIN, petit modèle, rouge : se pose au fer à repasser pour renforcer coudes de pull/veste"
98380,"Renfort de coude thermocollant BOHIN, petit modèle, noir : se pose au fer à repasser pour renforcer coudes de pull/veste"
98371,"Renfort de coude thermocollant BOHIN, souple, noir : se pose au fer à repasser pour renforcer coudes de pull/veste"
61793,"Renfort thermocollant BOHIN spécial jean, à poser au fer à repasser pour réparer un accroc ou renforcer un jean"
98834,"Écusson thermocollant BOHIN motif panda, à fixer au fer à repasser sur vêtements et accessoires"
K2108,"Popeline de coton uni 100% coton, grammage 115g/m², laize 150 cm."
K2032,Kit sac à coudre - Katia Fabrics.
K2025,"Tissu denim 100% coton, grammage 125g/m², laize 145 cm."
K2010,"Tissu denim 100% coton, grammage 125g/m², laize 145 cm."
K2028,"Tissu denim imprimé coloré 100% coton, grammage 125g/m², laize 150 cm."
K2240,"Tissu knit raffia 100% cellulose, laize 60 cm."
K2015,"Tissu mousseline 100% coton, laize 130 cm."
K2040,"Tissu rustic cotton 100% coton, grammage 150g/m², laize 130 cm."
K2296,"Tissu type soie 100% polyester, grammage 130g/m², laize 150 cm."
K2195,Tissu vichy 50% coton / 50% polyester.
K2132,"Tissu canvas de Noël 90% coton / 10% polyester, grammage 194g/m², laize 140 cm."
K2199,"Tissu popeline de Noël 100% coton, grammage 120g/m², laize 150 cm."
K2205,"Tissu 3D mesh, grammage 150g/m², laize 70 cm."
K2192,"Tissu tulle rainbow, laize 160 cm."
K2193,Tissu tulle rainbow plissé.
K2084,"Tissu voile de coton, grammage 70g/m², laize 135 cm."
